x,order1,order2,order3
1209.0,42.33685224672149,116.67055318455746,nan
1210.0,42.315642777543715,116.75184337853987,nan
1211.0,42.294472482684355,116.83337933184376,nan
1212.0,42.27334157111326,116.91516179373916,nan
1213.0,42.252250253544766,116.99719151593769,nan
1214.0,42.23119874247239,117.07946925259678,nan
1215.0,42.21018725210007,117.16199576032415,nan
1216.0,42.18921599839719,117.2447717981817,nan
1217.0,42.16828519907728,117.32779812769023,nan
1218.0,42.14739507359454,117.41107551283322,nan
1219.0,42.126545843106406,117.49460472006156,nan
1220.0,42.10573773053219,117.57838651829746,nan
1221.0,42.08497096051271,117.66242167893891,nan
1222.0,42.06424575941832,117.74671097586395,nan
1223.0,42.043562355325925,117.83125518543474,nan
1224.0,42.02292097802882,117.91605508650206,nan
1225.0,42.00232185905122,118.00111146040948,nan
1226.0,41.981765231597734,118.08642509099752,nan
1227.0,41.96125133060862,118.17199676460821,nan
1228.0,41.940780392687785,118.25782727008897,nan
1229.0,41.920352656170486,118.34391739879715,nan
1230.0,41.89996836105298,118.43026794460421,nan
1231.0,41.87962774903644,118.51687970390003,nan
1232.0,41.859331063496555,118.60375347559707,nan
1233.0,41.839078549473584,118.69089006113468,nan
1234.0,41.8188704536921,118.77829026448354,nan
1235.0,41.79870702453572,118.8659548921496,nan
1236.0,41.77858851205453,118.95388475317854,nan
1237.0,41.75851516794552,119.04208065916012,nan
1238.0,41.73848724554993,119.13054342423221,nan
1239.0,41.71850499986476,119.21927386508533,nan
1240.0,41.69856868752011,119.30827280096658,nan
1241.0,41.67867856678447,119.39754105368424,nan
1242.0,41.65883489750778,119.48707944761185,nan
1243.0,41.639037941233404,119.57688880969248,nan
1244.0,41.61928796106269,119.6669699694431,nan
1245.0,41.59958522169948,119.75732375895872,nan
1246.0,41.57992998948936,119.8479510129167,nan
1247.0,41.56032253234669,119.93885256858104,nan
1248.0,41.54076311974763,120.03002926580668,nan
1249.0,41.52125202279833,120.12148194704369,nan
1250.0,41.50178951413716,120.21321145734152,nan
1251.0,41.48237586799345,120.3052186443533,nan
1252.0,41.463011360118756,120.39750435834023,nan
1253.0,41.443696267856886,120.4900694521756,nan
1254.0,41.4244308700847,120.58291478134927,nan
1255.0,41.40521544718624,120.67604120397174,nan
1256.0,41.386050281105405,120.76944958077873,nan
1257.0,41.36693565528338,120.86314077513497,nan
1258.0,41.347871854705694,120.95711565303895,nan
1259.0,41.32885916581489,121.05137508312689,nan
1260.0,41.309897876586874,121.14591993667705,nan
1261.0,41.29098827647523,121.24075108761414,nan
1262.0,41.27213065640937,121.33586941251333,nan
1263.0,41.25332530879389,121.43127579060481,nan
1264.0,41.23457252748953,121.52697110377781,nan
1265.0,41.21587260781359,121.62295623658495,nan
1266.0,41.19722584653128,121.7192320762467,nan
1267.0,41.178632541839136,121.81579951265519,nan
1268.0,41.16009299335059,121.91265943837894,nan
1269.0,41.141607502142534,122.00981274866689,nan
1270.0,41.12317637062995,122.10726034145269,nan
1271.0,41.10479990269505,122.20500311735903,nan
1272.0,41.086478403560456,122.30304197970172,nan
1273.0,41.06821217985245,122.40137783449435,nan
1274.0,41.050001539574424,122.50001159045206,nan
1275.0,41.0318467920596,122.5989441589962,nan
1276.0,41.01374824804446,122.69817645425836,nan
1277.0,40.995706219532124,122.7977093930847,nan
1278.0,40.977721019941015,122.89754389504043,nan
1279.0,40.959792963957575,122.99768088241356,nan
1280.0,40.94192236758834,123.09812128021976,nan
1281.0,40.92410954814934,123.19886601620621,nan
1282.0,40.90635482422445,123.29991602085597,nan
1283.0,40.88865851573229,123.4012722273925,nan
1284.0,40.87102094380051,123.50293557178347,nan
1285.0,40.853442430839436,123.6049069927453,nan
1286.0,40.83592330051049,123.70718743174751,nan
1287.0,40.81846387771188,123.80977783301675,nan
1288.0,40.80106448855161,123.91267914354124,nan
1289.0,40.78372546038165,124.01589231307487,nan
1290.0,40.766447121728056,124.11941829414178,nan
1291.0,40.74922980234238,124.2232580420402,nan
1292.0,40.73207383311571,124.32741251484697,nan
1293.0,40.71497954615206,124.4318826734219,nan
1294.0,40.69794727467589,124.5366694814117,nan
1295.0,40.68097735309551,124.64177390525468,nan
1296.0,40.66407011691956,124.7471969141845,nan
1297.0,40.64722590280133,124.85293948023492,nan
1298.0,40.63044504849784,124.9590025782439,nan
1299.0,40.6137278928727,125.06538718585756,nan
1300.0,40.59707477588453,125.17209428353507,nan
1301.0,40.58048603854434,125.27912485455228,nan
1302.0,40.56396202293448,125.38647988500634,nan
1303.0,40.547503072189954,125.49416036381994,nan
1304.0,40.531109530506015,125.60216728274551,nan
1305.0,40.514781743071566,125.7105016363695,nan
1306.0,40.498520056124775,125.81916442211656,nan
1307.0,40.482324816865344,125.92815664025395,nan
1308.0,40.46619637351479,126.03747929389581,nan
1309.0,40.4501350752419,126.1471333890073,nan
1310.0,40.434141272232175,126.25711993440892,nan
1311.0,40.41821531555149,126.36743994178072,nan
1312.0,40.402357557253154,126.47809442566685,nan
1313.0,40.3865683502923,126.58908440347932,nan
1314.0,40.37084804858564,126.70041089550274,nan
1315.0,40.355197006844605,126.81207492489831,nan
1316.0,40.33961558079641,126.9240775177082,nan
1317.0,40.324104126932376,127.03641970285983,nan
1318.0,40.308663002653226,127.14910251216995,nan
1319.0,40.293292566211996,127.26212698034917,nan
1320.0,40.27799317668533,127.37549414500614,nan
1321.0,40.26276519396848,127.4892050466515,nan
1322.0,40.247608978737766,127.60326072870285,nan
1323.0,40.23252489250766,127.71766223748824,nan
1324.0,40.2175132975403,127.83241062225088,nan
1325.0,40.202574556881714,127.94750693515336,nan
1326.0,40.18770903431176,128.06295223128183,nan
1327.0,40.17291709435851,128.17874756865038,nan
1328.0,40.15819910226351,128.29489400820495,nan
1329.0,40.1435554239993,128.41139261382827,nan
1330.0,40.12898642623589,128.52824445234336,nan
1331.0,40.114492476273,128.6454505935184,nan
1332.0,40.10007394214682,128.76301211007072,nan
1333.0,40.08573119250861,128.88093007767085,nan
1334.0,40.0714645966695,128.99920557494752,nan
1335.0,40.057274524557336,129.11783968349096,nan
1336.0,40.04316134669541,129.23683348785787,nan
1337.0,40.02912543423742,129.35618807557555,nan
1338.0,40.01516715890171,129.4759045371458,nan
1339.0,40.001286892968636,129.5959839660498,nan
1340.0,39.987485009290886,129.71642745875175,nan
1341.0,39.97376188126449,129.83723611470361,nan
1342.0,39.96011788279665,129.9584110363491,nan
1343.0,39.946553388298845,130.07995332912807,nan
1344.0,39.9330687727101,130.20186410148077,nan
1345.0,39.91966441142084,130.32414446485186,nan
1346.0,39.90634068033789,130.4467955336953,nan
1347.0,39.89309795573391,130.5698184254779,nan
1348.0,39.87993661444112,130.69321426068404,nan
1349.0,39.86685703358925,130.81698416281978,nan
