# WASP-39b Native Resolution Transmission Spectrum
# Created by: Catriona Murray
# Stellar spectra by: Adina Feinstein
# Created on: 2022-09-05 16:46:27.593193
wave,wave_err,dppm,dppm_err,order,quality
2.334040038520146,0.0044325919067589314,21098.808441855555,568.1507218497793,1.0,0
2.342905843600605,0.004433211808436921,21395.076985704443,576.7045051646721,1.0,0
2.351772921623267,0.00443386396059986,20944.63142005667,591.2772789783912,1.0,0
2.360641344892663,0.00443455560633943,21392.26353473778,589.42466725704,1.0,0
2.370004016987969,0.0049281434139207825,21095.527844167,604.4191428013376,1.0,0
2.3798612557275574,0.004929096026864865,21497.095477492003,614.0543336413116,1.0,0
2.389720455644542,0.004930103265476937,21192.414159677,614.7870864406442,1.0,0
2.3995817277770692,0.004931166641156226,21256.345426038995,625.0162926573139,1.0,0
2.409445187418526,0.004932292461308885,21144.163638228,633.3221293869318,1.0,0
2.419310951543133,0.004933471581622051,21127.811684201,652.7246421692835,1.0,0
2.429179141477157,0.004934715570819037,20895.257305804,652.277813912175,1.0,0
2.4390498801814537,0.004936021807076196,21014.315509474,658.2371622636239,1.0,0
2.448923295794564,0.004937390777437045,21282.096526589998,676.437686950488,1.0,0
2.458799517074538,0.004938825393706825,21596.940241461998,681.2674454618418,1.0,0
2.4686786762707067,0.004940330280894578,21422.475203062,672.5362970390614,1.0,0
2.4786597662124192,0.0054361811827043915,21205.662686133997,702.3129525339349,1.0,0
